PC1,PC2,PC3,PC4,PC5,Player,Team
-3.043675158055814,2.851188244901088,-1.3282251014151911,-3.478257134608922,-2.0624901255936594,Anthony Edwards,MIN
-7.397888876278971,2.355438732507471,0.6868307257845373,-0.6394570175764279,0.3686983812282112,Kemba Walker,OKC
-5.830055017678193,5.501304441372147,3.2575904329214134,-2.58836881958756,-2.199202035329887,Ja Morant,MEM
2.5253414081150956,1.988332441183869,-5.594510860765905,0.09043509092930711,-0.5373501862795087,Michael Porter Jr.,DEN
-5.605611297558432,3.2623642631030427,-0.6441212015194502,-2.8339780626341833,0.6685795313565107,D'Angelo Russell,MIN
3.656806585267316,8.268959663516792,-0.14941524527692318,3.14982671082844,1.5590758982615514,Bam Adebayo,MIA
-3.116266841560692,1.3058155500903064,-3.6595940180873945,-1.8366751123462568,-2.328515049788716,Norman Powell,POR
-0.7595674167011383,3.554953146623479,-2.433771219529123,-0.4404273231063019,-1.8357564606796826,Andrew Wiggins,GSW
-4.473057177967367,2.5434521194331383,-1.8446191852913103,-2.1202701357279268,-0.10883328010385634,Jordan Clarkson,UTA
-4.726632566621143,0.6235640738143343,-1.3077626669335278,-1.89994863692457,0.6110864273452385,Eric Gordon,HOU
-4.662128820505366,4.195469603142465,2.1457378935474356,0.45635892248132337,-0.9229243708960112,Jrue Holiday,MIL
5.525802603864038,4.627574395967221,-3.656281094362268,1.0435189633553437,-0.32785754967990594,John Collins,ATL
-2.052237807452748,2.542893858161152,-1.872064756772524,-0.5147547303085294,-2.1854702929230507,RJ Barrett,NYK
-7.601605062665177,2.179149111411032,1.6779115431544664,-0.4486221728543278,-2.1938173430826082,Darius Garland,CLE
-6.488174557796652,4.290825936097336,1.252208693624752,2.409088258028104,-1.681031999733576,Kyle Lowry,TOR
-2.55364872962607,1.0037000911499392,-2.295276101030861,-0.7386987455280398,-2.5410113355586135,Dillon Brooks,MEM
-3.0863900818874517,2.0208042659703604,-2.98818275930462,-1.8824168351877515,-1.4208082430170506,Evan Fournier,BOS
8.562443765297212,7.784223760201999,-1.5801353237341116,1.7603611024554813,2.458309688780343,Jonas Valanciunas,MEM
-1.901448953086106,2.3758189852023683,-4.819153955808199,-0.5799788173139078,-0.44259388943240563,Bojan Bogdanovic,UTA
-1.437168291948252,0.6256620335514009,-5.3052365323660435,-2.223690486723418,0.5186674842875565,Tim Hardaway Jr.,DAL
-5.2130054615515045,2.9399159402736945,2.276782492005865,-3.3531974139598693,-1.866142531341735,Kevin Porter Jr.,HOU
-4.2126133633070575,0.42183408142699247,-3.540844056709875,1.402381604114167,-2.4266341574477317,Buddy Hield,SAC
-9.420609318086607,5.913281695038618,3.6370182128798216,1.5315997366594802,3.356066849085516,Chris Paul,PHX
-4.575372361758546,0.6262235913436289,-2.6368870331341627,2.209581536794744,-1.360344780082299,Bogdan Bogdanovic,ATL
-8.089499010331869,3.1424329784820597,1.3659196706352574,1.7176590946717725,-0.54422267216778,Mike Conley,UTA
-0.44486813695837035,3.5633595160305727,-1.6729327665049403,0.38453122898049624,-0.6878914031379784,Harrison Barnes,SAC
0.10536680021954313,1.8669069626598191,-2.1050489570502178,2.384059243336222,-2.051314294947329,OG Anunoby,TOR
-5.030938622002741,3.3210849330420227,2.565429193905203,-0.8137213260249461,-2.627760710878832,LaMelo Ball,CHA
-4.290755467112511,3.2364827962513476,2.522496300597416,0.9523551819922706,-1.169225833492605,Dejounte Murray,SAS
-3.0452739539843563,0.026329774766744165,-2.441437293316749,-2.374979716107666,1.0387671192062617,Terrence Ross,ORL
2.0803029937158244,0.937327150345447,-2.77169569453624,-1.2327529662220227,-3.152828675025345,Kelly Oubre Jr.,GSW
-6.620720524676239,3.3981023629878178,3.1465246264398465,0.9708023909196625,-2.056646917218929,Dennis Schroder,LAL
-3.7443875344794795,1.2666530350249599,-0.8698890458680157,1.2931114068910516,-1.9196534337783864,Derrick White,SAS
-3.015301496333687,-1.2833592894215549,-4.053174112568664,-2.2863250695930666,0.14362395586470508,Gary Trent Jr.,TOR
11.130417422328385,5.528749445659742,3.156441596487559,0.6836464713818122,-1.8958238176658748,Clint Capela,ATL
-3.8558846935770754,0.7682658075162776,-0.6202112970050958,-0.8251388136602691,-1.0116279358367821,Tyler Herro,MIA
-5.7854782637775,1.3802791196399689,-0.061075921217115636,0.5045978537094828,-1.4143737929949205,Coby White,CHI
0.17474652158668263,2.6719062790753676,-2.984398475087357,-1.1196428818671513,-0.16256636330559351,De'Andre Hunter,ATL
9.27175319316592,7.490817426326838,4.31956336360219,0.825092565789326,0.5329165349640007,Andre Drummond,LAL
-7.2040045681872895,-0.07772962849047525,-0.6516577056135422,2.309145958571277,-0.06714133190108215,Devonte' Graham,CHA
-5.474170456213974,2.0669277909017607,1.73300472116019,-0.6035536825001071,2.2988072011835996,Derrick Rose,NYK
-4.292797934551401,0.6382390931070073,-0.34031283278718616,2.817787136949657,-2.6427771459214258,Lonzo Ball,NOP
-3.517578856548037,-0.40993297303555737,-1.9335963424946738,0.3387233405220277,-1.1607294459303892,Kendrick Nunn,MIA
9.076375567095754,6.308204356852108,-0.18458228182196645,1.9846348536190677,1.092667238280954,Deandre Ayton,PHX
5.414602767081833,2.9315812458111825,-2.2843071178433543,-1.9512827081302782,-1.5913584419932492,Jaren Jackson Jr.,MEM
5.082675291214899,1.1971861935236812,-1.4161788365440313,0.9714583279169767,-2.1612117823867294,Thomas Bryant,WAS
11.180230770184949,6.630924081359687,2.062503501813464,0.8328645340471748,-2.292404128043575,Rudy Gobert,UTA
-1.6179685439688942,5.326949102429452,4.29841496925373,2.6992924101458105,-1.4488966283311009,Ben Simmons,PHI
7.974566887810697,5.018582609797342,-1.6260004771257321,0.5267231055419253,-1.0524033101175558,Richaun Holmes,SAC
1.5795718936452174,2.03810351817843,-1.00002511030244,3.7196529693351583,2.883995069803681,Al Horford,BOS
5.526153091204473,1.394355583885872,-2.1225708209830176,-2.389415732055387,0.31632041004089867,Marvin Bagley III,SAC
-1.6347130450667084,-1.3059847023721667,-5.324301160682469,2.239397264582238,-2.3766130839891457,Joe Harris,BKN
-2.530914698129063,-0.36975421536289016,-1.3510326640423482,-0.4339140844022884,-2.1175264046144746,Luguentz Dort,OKC
2.289353366576044,1.6516394932845697,-2.463849964730675,-0.3254967981933812,-1.454493605043011,Rui Hachimura,WAS
0.6404978668963989,1.30581004579138,-0.7204750806932069,-2.1307630039629877,-2.0208815476020847,Darius Bazley,OKC
5.667117904474398,2.055122572510211,-3.2636091871153003,-0.5556697573139434,-0.5063588775857981,Chris Boucher,TOR
2.7990414325880013,0.5314028466904318,-4.689384752222097,-0.12737898320965904,0.06824605182776854,Lauri Markkanen,CHI
1.3774867093831211,-1.2939429952863377,-4.791061606542838,-2.431030580967448,-1.552994107499592,Doug McDermott,IND
3.3417941946230627,2.8543032736293026,-4.4634787047207585,1.8434523449134808,4.568141163138162,LaMarcus Aldridge,BKN
1.961904247927636,2.7274113071965225,-1.5431513920508568,2.5132763355208994,-1.2846339538009857,Kelly Olynyk,HOU
7.637814122990185,4.499071523996418,0.8961834512717097,-1.4209576819440772,1.4718639159372173,Montrezl Harrell,LAL
-0.6114405870192055,-0.6861066479569514,-3.099898706873499,1.915115801155679,-2.766831346054023,Mikal Bridges,PHX
-4.37024478816221,1.2639508609419594,0.7256507261855348,1.1076271960492219,0.5538241382132355,Goran Dragic,MIA
0.5111760366772384,0.7713013965322931,-4.939700685257148,0.7351085642363736,2.673789682998105,Marcus Morris Sr.,LAC
-0.21834721757156902,1.7762639452375046,-3.971107830147133,-1.8370338189831277,5.104208101693646,Carmelo Anthony,POR
-0.31545000238372944,1.0450586182252348,-0.2185608281907685,-1.3084536363376393,-1.2367524871525803,Josh Jackson,DET
1.329440841063585,2.2074264359260862,-5.01381677468032,-1.2085334135531427,3.3252021528515545,Danilo Gallinari,ATL
-3.352218964036786,-2.4506879282610097,-4.974578888406311,3.73969103329849,-2.592239865793965,Duncan Robinson,MIA
-3.5367325469271824,2.780980050453753,1.8202922698899853,2.9090064781959857,-1.1774423007156818,Marcus Smart,BOS
-6.911716014347499,-0.26601137632451577,1.606079133765563,0.8708503149334453,-0.8213078018211646,Tyrese Haliburton,SAC
-4.059545148022553,0.4612349046394892,0.5850914065350699,-1.2377979481263184,-0.37725613682470405,Shake Milton,PHI
2.5934676980879035,2.7152336223718962,-1.3925710286865116,3.6799891767562403,-1.9400845300790095,P.J. Washington,CHA
-2.9378046890914797,1.8245624652434251,2.0628816864574233,-3.8523099374726426,-0.09483549238080768,Cole Anthony,ORL
0.3840438406995963,-0.34893384402440203,-1.9267549479296469,1.4077606543749888,-1.0081975546655353,Kyle Kuzma,LAL
9.299744979931845,4.930597592868703,0.6396605914340506,0.33136289094905463,-0.2463021377065306,Jarrett Allen,CLE
1.555695052362911,0.6137108566354849,-1.5566441018572907,-2.5037641240928545,-1.624979278819446,Keldon Johnson,SAS
1.0280092581018656,1.2364307085146609,-1.5796821277480508,1.2963085733126924,-1.9761124325493882,Miles Bridges,CHA
-3.013435580544099,0.5467168063114217,-1.289953896468645,-0.1728935532355173,2.0929266579907417,Alec Burks,NYK
-2.0077171995435616,0.7837942054271243,-0.9336528150117154,0.10920319185427235,-0.6204436505793797,Will Barton,DEN
-4.429220379841677,0.4322571270532687,0.9706006484949585,-0.5157832714604016,2.002622014464279,Jalen Brunson,DAL
6.326583282013053,3.105584155033344,-3.334492290016995,0.926769475693249,-3.052114293266336,Myles Turner,IND
-5.044383167548237,-1.0928913593354606,-2.9355689317918965,1.605427004721533,1.450164557080591,Seth Curry,PHI
-1.3147118822388193,1.4579938098642524,0.06916092910326534,0.5048919329817535,-0.9763456241635414,Kyle Anderson,MEM
1.1111498564640578,2.9012258011044816,0.544816204952192,0.696020752385002,1.1118249140855059,Aaron Gordon,DEN
5.611045895354899,1.9349020242764612,-4.423478977343428,-0.7341673506368085,0.583538884766857,Brook Lopez,MIL
-0.21907616995126217,-0.6612016300586449,-4.678933603255369,-0.7267063643886655,-0.36110221746782717,Saddiq Bey,DET
-4.731541528628844,-0.566622002899481,0.3241732589278419,0.488205943141381,-1.263048600775188,Eric Bledsoe,NOP
1.6361491986046568,1.7476258277638677,-2.397682377105242,2.0116007184672138,3.4512437901312927,Kevin Love,CLE
-3.044853515189895,-0.14203074711877717,-0.09211515003726686,0.24072477712070373,-1.0905832739704178,Josh Richardson,DAL
3.289391180068763,3.664437628319383,3.4306402705367134,3.7681789188961163,1.202970901279749,Thaddeus Young,CHI
-6.732401375388318,0.44245678867925425,0.28670157360175647,3.8721468923032516,-0.0037216508360482237,Joe Ingles,UTA
-3.1061106335846946,-2.0300490632592028,-2.3636322599477335,-1.6606823837286724,0.5966284817886547,Jordan Poole,GSW
-3.2132334159801443,-0.43970648787965044,-1.0375789404421853,1.4964034117099578,-1.9733885215444957,Kevin Huerter,ATL
-2.5850667685147957,-1.7667415162867335,-2.0979854794199153,-2.3747862587662816,0.7260189546685427,Malik Monk,CHA
1.0267055567935928,0.4203371277012188,0.16649275528947516,-3.1370229753880525,-1.131544770837331,Hamidou Diallo,DET
-1.206361492493678,-3.84088598927993,-5.043488468339213,1.7991189147020263,-1.304203248324383,Davis Bertans,WAS
6.542452949013057,0.521179871085437,-1.286849852616756,-1.8460210065657903,-1.2518280459252944,James Wiseman,GSW
5.996787909398712,4.6030338128347505,0.7802259218923111,1.914912271607279,0.7631531373931508,Jusuf Nurkic,POR
4.047723316981971,0.9511316370667929,-2.2661231944181557,0.5543724165330616,0.8418546353072006,Bobby Portis,MIL
-4.923114462053178,-1.4960628951533002,0.38710426611800686,-1.2268926810935767,1.752832782497094,Immanuel Quickley,NYK
0.46941817253183626,0.09166021116320389,-2.3102247977835164,0.2786435360027626,2.525952208885303,Rudy Gay,SAS
-5.068155214461622,0.467835997797529,1.4716883141961465,-2.007852607449191,2.858120996884723,Lou Williams,ATL
1.7180098121976128,1.5778167637679936,0.6615644875567263,1.356459035649241,-2.473247440479886,Jae'Sean Tate,HOU
-0.2318136214680474,-1.2175797600987526,-1.5723954165844785,-2.9471141940335337,-2.6445441989469916,Cam Reddish,ATL
7.1543828179240005,3.920239834349748,0.17640715715703453,0.5210706329140411,-0.18264606158852062,Wendell Carter Jr.,ORL
5.902227180053464,0.8813356281154946,-1.7433215244199074,-1.7933415151769267,-0.665219690508117,Naz Reid,MIN
8.996330454801212,4.1356977811035485,1.1950795027309196,-1.001442030816904,1.1150765634745559,Enes Freedom,POR
-1.9187801463975076,-3.2047200361335433,-2.84828451026623,0.05047348261723173,-0.23564638597288212,Armoni Brooks,HOU
-3.13780163874942,-2.746735925193909,-1.6332093431723649,-0.9209573427878308,0.3960433661280883,Lonnie Walker IV,SAS
5.216601376965385,2.0189239144858875,-1.4425823705456533,2.0152992996012866,2.767294068233244,Serge Ibaka,LAC
-2.7147037400003895,-1.6458038382351596,0.02849643720083755,-1.0746447421943899,-1.336989023837533,Nickeil Alexander-Walker,NOP
1.0484794937701716,-0.09163038691339147,-3.7459606462390616,-0.42070255389624356,1.0424171686926433,Jeff Green,BKN
0.6610902867950849,2.240676404221816,-0.6298642133343344,1.5990368845079408,3.080773506298828,Blake Griffin,BKN
-1.722095172116136,-0.5985584551774776,-0.610464435977851,-3.706246896741419,-0.2979096310954374,Dwayne Bacon,ORL
-2.7596302748095116,-3.0465160490017906,-4.406050532849801,3.30220151341832,-0.44534645464312544,Reggie Bullock,NYK
2.635330034598283,-0.5927429815636902,-3.309667684559445,-0.04773315637332751,-3.0339093302274693,Oshae Brissett,IND
-5.814285436005837,-3.4169984940043183,-1.8931808067077738,0.8218679245698587,1.464001301543341,Patty Mills,SAS
-4.349602693020845,-1.2185489342941513,0.36152344448400064,-0.040144691705961716,1.3942122869300118,Ty Jerome,OKC
-3.342303337358418,-0.8594251392858879,-0.22063260533040208,1.4830957627940529,1.222182600074782,Reggie Jackson,LAC
-3.6452355331321504,-3.1466448831133977,-1.5105430330752803,0.6989453445254011,-0.21161579668568986,Grayson Allen,MEM
-1.4460346269612212,-2.2766803934052007,-3.020598756030645,2.594013086370587,-2.354370384853229,Justin Holiday,IND
-2.188964367214933,-1.168353008360754,0.17405378367009566,2.3313107572795464,-1.8177019503444447,Donte DiVincenzo,MIL
-2.5373792506040083,-1.7173183750660017,0.036568902617754404,0.4523902171932319,-1.652057356867476,Cedi Osman,CLE
6.619536595740418,4.960273379562842,5.460889495716652,2.544456565506397,-0.9501273272286749,Mason Plumlee,DET
4.031447089610781,-0.14310742049100234,0.1245538757128051,0.1516875953374455,-1.580839136603879,Brandon Clarke,MEM
-4.950150360964376,0.4766406564693402,3.3583507820472005,1.4150567750018401,-1.5010422730802702,Delon Wright,SAC
-4.936586614711502,-1.2961054774735372,0.9210186802002146,0.792098423194563,1.097093922885889,Monte Morris,DEN
-1.9692707138391279,-0.4582672225936881,3.231757530146542,-0.9128515686087812,0.125284766361964,Elfrid Payton,NYK
-5.083915237217064,-1.3406505690912847,2.7033913140844756,0.528763712598617,-1.0850057856023878,Theo Maledon,OKC
-1.3268527238108991,-0.4009664425008557,-1.4483117419452756,-1.0577475597561308,0.04103350679823401,Jeremy Lamb,IND
-0.3974804157844741,-1.116863633303891,-2.576096547833077,4.252407955810558,-0.02985700095124503,Jae Crowder,PHX
-2.046395450525035,-4.372598928120073,-3.7210058792485823,0.0505563824416766,1.7802075895166483,Bryn Forbes,MIL
-2.9143840374860046,-2.408699901155758,0.46849015749646045,0.2961481281096864,-0.8406318725887916,Gary Harris,ORL
0.27343559478734386,-1.5391044826243732,-1.8708211747410102,3.6228108585573433,-1.5571641156010072,Dorian Finney-Smith,DAL
-0.6254839756253402,-3.0519148052535736,-2.788113012327783,-1.6659339896746332,0.8849467499020609,Frank Jackson,DET
-2.6095750026303706,-2.976974869105766,-2.0034602983864644,3.0695083739300664,-1.8702457744151972,Kentavious Caldwell-Pope,LAL
2.6681329040230737,-2.054628594601116,-3.9000304693013605,2.0766852185134614,0.2902133136284132,Mike Muscala,OKC
0.12021636202243018,-1.7199890603769383,-1.345907283230629,0.016217955559180937,1.1746586963150087,Otto Porter Jr.,ORL
5.287037524929067,0.9459385967009036,-1.3916700656490584,1.3955157947347785,-0.6361059488862635,Daniel Theis,CHI
0.015179569726718717,-0.5331000978069533,-0.5327106433276837,-0.5792992217525238,-2.8841961991704914,Isaac Okoro,CLE
-2.9257077911489904,-4.835727881053889,-3.411424163607005,1.0375316936191656,1.213291976628506,Wayne Ellington,DET
-1.0527489259805092,-3.4666634837894246,-2.6597439532602447,2.3980952048634503,-0.6339597988079437,Cameron Johnson,PHX
2.404063798710606,-0.1872534577744438,-0.8087649611291116,-2.3852874491679694,1.5318398874430383,Eric Paschall,GSW
-0.24687459596724348,-1.076156817130402,-1.914479863706329,-1.760979254456143,0.6819954925752041,Taurean Prince,CLE
-0.9932132147194226,-2.1018959192548308,-2.5432863532247563,3.5899439177570236,-2.5064297087162903,Danny Green,PHI
0.5969086272164974,-1.5914433037282312,-1.7459026762433723,2.5829559543911107,-0.5127695897425437,Trevor Ariza,MIA
6.221536730901995,1.4949605032565283,2.1831974772282954,-0.1256327203163633,-1.144334978890637,Cody Zeller,CHA
1.940180056760509,1.6044450385515678,1.4111152108159988,5.362411393432476,-1.2331517930423366,Larry Nance Jr.,CLE
4.382801249500895,-0.7694442242845364,-1.337795118220777,-1.7032855778849967,-1.637034537146557,Kenyon Martin Jr.,HOU
-2.505047946974355,-3.648014952911289,-3.1122036765379493,0.25992089798883583,-0.9494905896691896,Landry Shamet,BKN
0.19700917557637104,-0.5224020152967247,-0.570708057757434,1.5768984918107134,-0.920752737217168,Josh Hart,NOP
1.0850674890606147,-1.2438084445205408,-1.3172036003166319,-0.741672487444127,-1.98354751533623,Patrick Williams,CHI
2.3911678450838885,-1.7711696518323865,-0.706176055995096,-2.5283502546772283,-1.9316324581543423,David Nwaba,HOU
-1.813454136790872,-3.521055818460779,-2.5807982119349764,0.576645903819718,-0.9019972929296136,Desmond Bane,MEM
-2.375910679150222,-3.495423526038714,-2.366833361498458,-0.15497505030310665,-0.3458776443998999,Furkan Korkmaz,PHI
-2.8047145791858603,-1.6903518900076564,0.6259817719381964,1.6857524081956674,-0.7824843841262406,De'Anthony Melton,MEM
7.541034804408804,1.0111980267549798,-0.08439162496664132,-1.1988465607325873,1.3975813820090501,Robin Lopez,WAS
8.702743469847153,2.9886130151940296,0.9970331898612403,0.02610443568307174,0.08244289487408353,Ivica Zubac,LAC
-1.5063855332531988,-2.799675560163175,-0.9493118868332034,-3.1008427520932744,1.1116740175374302,Jaylen Nowell,MIN
-2.6086089685002753,-0.02662934606393244,2.6353666283863033,-1.3045982218281622,-0.7101432324307699,Talen Horton-Tucker,LAL
2.8048665964691333,0.5580816402784011,-0.39375619048724214,1.3982283927811439,1.7956087281195774,Paul Millsap,DEN
3.1225552089736084,1.7395929156549939,-0.3073375417391499,1.9703058431288758,3.4780299022364773,DeMarcus Cousins,LAC
-1.5855867570677644,-0.34463464875342537,4.031202485706035,-0.5673058354385094,-0.524149856477863,Michael Carter-Williams,ORL
2.8246019277097174,-1.3544741299369534,1.4767184857554303,0.5597620938704057,-2.2930456863354833,Bruce Brown,BKN
-0.9663342595318101,-2.225549518982986,-0.2868435082277609,-0.3898975362528123,-2.507922632902194,Danuel House Jr.,HOU
3.4695941717660923,0.47758902089284694,-1.3611488519144783,1.3556602489082135,1.3380438857618306,Dario Saric,PHX
2.622944154524067,0.3622901983795739,1.288624111980892,-0.8537099180834309,-2.093271468437272,Isaiah Roby,OKC
-1.7551670473894168,-3.2921605844205963,-1.2544945358031625,-0.5708008750627309,-0.8326744365907615,Terence Davis,SAC
-2.8151506856621844,-1.6512336411457482,-0.34150330594705613,-1.0763486678183727,-0.7361162419161607,Raul Neto,WAS
-2.7636515500279284,-1.8785714774415738,1.20697662415098,0.566472410351901,1.961119710772527,George Hill,PHI
-6.26874652448179,0.24524084563659893,6.846062083967903,2.9149649859648123,-1.6473663505905352,T.J. McConnell,IND
9.85218944339428,2.3997218867811547,1.437163291787625,-5.6357653271745995,-1.1127748952597043,Moses Brown,BOS
8.183689670842913,1.9799273756055922,4.293010880779601,2.119661213908848,-2.5049011837943764,Jakob Poeltl,SAS
-6.449399208093083,-0.42935362869512267,3.737773503092273,2.2763363896635678,-1.0066683477632168,Ricky Rubio,MIN
0.7212277591015146,-0.3233170201697873,-1.6435807687146933,4.523697352334434,-2.394608375358547,Robert Covington,POR
-2.9562877182461564,-3.7284821806892112,-0.8898722048021452,-0.5354078918904527,-0.6188575944873349,Svi Mykhailiuk,OKC
-5.029470463621068,-1.3905154516033018,1.7897281161623437,0.4406185522654864,2.910481483520049,Cameron Payne,PHX
0.26933086859262056,-2.1779862758194204,-1.6040066460019302,-0.6481381773212402,-0.6470792923371897,James Ennis III,ORL
1.1378015426324548,-0.01463577973900675,3.9160610099626427,-1.2505947244468123,2.815976139771253,Gabriel Deck,OKC
8.326975423044606,0.21331010994118754,5.070005622927213,1.6728204294390687,-3.4401859146062326,Mitchell Robinson,NYK
-2.575380887491941,-3.477626764365472,-2.040527884587309,-0.10087422915947533,2.092050291021389,Luke Kennard,LAC
-3.607157586112684,-1.102921655793616,3.182938286406582,0.9896577767652995,-1.575373646518982,Cory Joseph,DET
-0.5122123162396602,-2.9228440779489198,-1.886974247638475,1.8401874852597764,-1.3809861986319045,Sterling Brown,HOU
-0.21838828692447093,-1.8341098285207345,0.4993033102958844,-1.1046903433153912,-0.3585255938391945,Aleksej Pokusevski,OKC
9.892970561868822,2.1944357634342153,1.2401792138117895,-3.371450606805515,1.9720424483343377,Hassan Whiteside,SAC
3.5632152062010265,-1.6204128089115823,-1.587003545532958,1.5838572736290932,1.4913330238495888,JaMychal Green,DEN
0.11779854243234539,-1.9142560880806514,-1.1394876075274605,5.016139024377809,0.2058090446805271,Nicolas Batum,LAC
8.648919697333033,1.7801109036559808,4.7503067441633915,-0.7649991760237717,-0.11138098649948347,Robert Williams III,BOS
-3.0736205907130745,-2.63069931078563,1.4472314326888986,-2.6569441651623618,1.7442303084988573,Tyrese Maxey,PHI
6.657982997671752,-0.1980604135654708,-0.8555907188885652,-2.0545520634606773,1.8115710887776835,Mo Bamba,ORL
